Data Measurement of Sensor: SPS30 
Start Time: 10.12.2019 12:56:14 
Sensortype: Particle Sensor 
Timestamp; ; Mass PM1.0 [ug/m^3]; Mass PM2.5 [ug/m^3]; Mass PM4.0 [ug/m^3]; Mass PM10.0 [ug/m^3]; Number PM0.5 [#/cm^3]; Number PM1.0 [#/cm^3]; Number PM2.5 [#/cm^3]; Number PM4.0 [#/cm^3]; Number PM10.0 [#/cm^3]; Typical Particle Size [um];
11.12.2019; 01:56:57; 1.653437996e+01 ; 1.926645279e+01 ; 2.070865250e+01 ; 2.099709320e+01 ; 1.101494064e+02 ; 1.297029877e+02 ; 1.318426361e+02 ; 1.322085114e+02 ; 1.322861786e+02 ; 6.734507680e-01 ;
11.12.2019; 02:11:57; 1.494672012e+01 ; 1.743428230e+01 ; 1.875242996e+01 ; 1.901605415e+01 ; 9.953525543e+01 ; 1.172314148e+02 ; 1.191817398e+02 ; 1.195155487e+02 ; 1.195861969e+02 ; 5.806524158e-01 ;
11.12.2019; 02:26:57; 1.551424026e+01 ; 1.839124870e+01 ; 1.999819565e+01 ; 2.031958199e+01 ; 1.026952591e+02 ; 1.213969879e+02 ; 1.236878662e+02 ; 1.240850601e+02 ; 1.241656799e+02 ; 7.122856975e-01 ;
11.12.2019; 02:41:57; 1.327785778e+01 ; 1.482294750e+01 ; 1.545594406e+01 ; 1.558254147e+01 ; 8.981716919e+01 ; 1.047856903e+02 ; 1.059177475e+02 ; 1.060999222e+02 ; 1.061463394e+02 ; 6.009944677e-01 ;
11.12.2019; 02:56:57; 1.535691452e+01 ; 1.791411400e+01 ; 1.926954269e+01 ; 1.954062653e+01 ; 1.022639999e+02 ; 1.204473648e+02 ; 1.224524460e+02 ; 1.227956238e+02 ; 1.228682938e+02 ; 6.242756248e-01 ;
11.12.2019; 03:11:57; 1.584806156e+01 ; 1.814021492e+01 ; 1.925828743e+01 ; 1.948190498e+01 ; 1.062627258e+02 ; 1.246353683e+02 ; 1.263912506e+02 ; 1.266857376e+02 ; 1.267521820e+02 ; 6.005260944e-01 ;
11.12.2019; 03:26:57; 1.519538784e+01 ; 1.631021690e+01 ; 1.650581551e+01 ; 1.654493332e+01 ; 1.041598587e+02 ; 1.205511017e+02 ; 1.212563629e+02 ; 1.213524094e+02 ; 1.213894806e+02 ; 5.152769089e-01 ;
11.12.2019; 03:41:57; 1.614954758e+01 ; 1.907459259e+01 ; 2.069086647e+01 ; 2.101411247e+01 ; 1.070471420e+02 ; 1.264357834e+02 ; 1.287574158e+02 ; 1.291588898e+02 ; 1.292411041e+02 ; 6.329476237e-01 ;
11.12.2019; 03:56:57; 2.096295357e+01 ; 2.257746506e+01 ; 2.290925026e+01 ; 2.297560501e+01 ; 1.435341339e+02 ; 1.662333984e+02 ; 1.672754822e+02 ; 1.674211426e+02 ; 1.674741516e+02 ; 5.584424734e-01 ;
11.12.2019; 04:11:57; 1.669847870e+01 ; 1.915765381e+01 ; 2.037135887e+01 ; 2.061410141e+01 ; 1.118724289e+02 ; 1.312807465e+02 ; 1.331706238e+02 ; 1.334884796e+02 ; 1.335595703e+02 ; 6.300332546e-01 ;
11.12.2019; 04:26:57; 1.855157089e+01 ; 2.049282455e+01 ; 2.120119095e+01 ; 2.134285736e+01 ; 1.259475021e+02 ; 1.466152344e+02 ; 1.480004120e+02 ; 1.482174988e+02 ; 1.482770081e+02 ; 6.166120768e-01 ;
11.12.2019; 04:41:57; 1.611387634e+01 ; 1.723753548e+01 ; 1.739756203e+01 ; 1.742956543e+01 ; 1.105787506e+02 ; 1.278945312e+02 ; 1.285895386e+02 ; 1.286813202e+02 ; 1.287191772e+02 ; 5.423141122e-01 ;
11.12.2019; 04:56:57; 1.657863617e+01 ; 1.805998611e+01 ; 1.848789024e+01 ; 1.857346535e+01 ; 1.130852280e+02 ; 1.312683258e+02 ; 1.322772217e+02 ; 1.324276276e+02 ; 1.324745331e+02 ; 5.968806744e-01 ;
11.12.2019; 05:11:57; 1.815389252e+01 ; 1.919705582e+01 ; 1.919706345e+01 ; 1.919706345e+01 ; 1.250456238e+02 ; 1.443016663e+02 ; 1.448834076e+02 ; 1.449484863e+02 ; 1.449856567e+02 ; 5.063274503e-01 ;
11.12.2019; 05:26:57; 1.780388832e+01 ; 2.137383270e+01 ; 2.343510056e+01 ; 2.384735107e+01 ; 1.172881012e+02 ; 1.390533752e+02 ; 1.419247437e+02 ; 1.424267426e+02 ; 1.425258484e+02 ; 6.482909322e-01 ;
11.12.2019; 05:41:57; 1.702671051e+01 ; 1.899956322e+01 ; 1.980441093e+01 ; 1.996538162e+01 ; 1.151938477e+02 ; 1.343789825e+02 ; 1.358230133e+02 ; 1.360551300e+02 ; 1.361144409e+02 ; 6.375772953e-01 ;
11.12.2019; 05:56:57; 1.579422188e+01 ; 1.732810402e+01 ; 1.783501244e+01 ; 1.793638802e+01 ; 1.074771805e+02 ; 1.249386444e+02 ; 1.260105820e+02 ; 1.261749420e+02 ; 1.262226791e+02 ; 5.899322629e-01 ;
11.12.2019; 06:11:57; 1.625092125e+01 ; 1.888946152e+01 ; 2.026914215e+01 ; 2.054507828e+01 ; 1.083590775e+02 ; 1.275246353e+02 ; 1.295854340e+02 ; 1.299369812e+02 ; 1.300121765e+02 ; 6.620323062e-01 ;
