Data Measurement of Sensor: SPS30 
Start Time: 10.12.2019 12:56:55 
Sensortype: Particle Sensor 
Timestamp; ; Mass PM1.0 [ug/m^3]; Mass PM2.5 [ug/m^3]; Mass PM4.0 [ug/m^3]; Mass PM10.0 [ug/m^3]; Number PM0.5 [#/cm^3]; Number PM1.0 [#/cm^3]; Number PM2.5 [#/cm^3]; Number PM4.0 [#/cm^3]; Number PM10.0 [#/cm^3]; Typical Particle Size [um];
11.12.2019; 09:42:35; 1.460269642e+01 ; 1.604174995e+01 ; 1.652728844e+01 ; 1.662441826e+01 ; 9.934915924e+01 ; 1.154453888e+02 ; 1.165029221e+02 ; 1.166598053e+02 ; 1.167065887e+02 ; 6.005907655e-01 ;
11.12.2019; 09:57:35; 1.510638809e+01 ; 1.852761078e+01 ; 2.059394073e+01 ; 2.100723076e+01 ; 9.866683960e+01 ; 1.174999313e+02 ; 1.203960190e+02 ; 1.209076843e+02 ; 1.210080490e+02 ; 6.922949553e-01 ;
11.12.2019; 10:12:35; 1.676584816e+01 ; 2.339953423e+01 ; 2.798860741e+01 ; 2.890644264e+01 ; 1.034740067e+02 ; 1.275782471e+02 ; 1.334375610e+02 ; 1.345183105e+02 ; 1.347059631e+02 ; 7.846344709e-01 ;
11.12.2019; 10:27:35; 1.393728924e+01 ; 1.519166565e+01 ; 1.555869007e+01 ; 1.563211632e+01 ; 9.507530975e+01 ; 1.103036118e+02 ; 1.112019043e+02 ; 1.113301086e+02 ; 1.113715515e+02 ; 5.625287294e-01 ;
11.12.2019; 10:42:35; 1.552206802e+01 ; 1.682550812e+01 ; 1.715854073e+01 ; 1.722517204e+01 ; 1.060850677e+02 ; 1.229393158e+02 ; 1.238525238e+02 ; 1.239783783e+02 ; 1.240220184e+02 ; 5.504883528e-01 ;
11.12.2019; 10:57:35; 1.466132545e+01 ; 1.595237732e+01 ; 1.631541252e+01 ; 1.638804245e+01 ; 1.000749969e+02 ; 1.160622482e+02 ; 1.169806442e+02 ; 1.171103592e+02 ; 1.171532059e+02 ; 5.091502070e-01 ;
11.12.2019; 11:12:35; 1.555043030e+01 ; 1.678465080e+01 ; 1.706034279e+01 ; 1.711550903e+01 ; 1.064311523e+02 ; 1.232353668e+02 ; 1.240834732e+02 ; 1.241966248e+02 ; 1.242384186e+02 ; 5.503961444e-01 ;
11.12.2019; 11:27:35; 1.490613365e+01 ; 1.612226868e+01 ; 1.641329193e+01 ; 1.647151947e+01 ; 1.019511414e+02 ; 1.180964279e+02 ; 1.189401932e+02 ; 1.190546341e+02 ; 1.190955887e+02 ; 5.299878716e-01 ;
11.12.2019; 11:42:35; 1.576408863e+01 ; 1.733163452e+01 ; 1.786716080e+01 ; 1.797429276e+01 ; 1.072207870e+02 ; 1.246130524e+02 ; 1.257678070e+02 ; 1.259397049e+02 ; 1.259906006e+02 ; 5.704857111e-01 ;
11.12.2019; 11:57:35; 1.858267784e+01 ; 2.082844734e+01 ; 2.178178787e+01 ; 2.197247887e+01 ; 1.255455093e+02 ; 1.464967194e+02 ; 1.482290039e+02 ; 1.485035858e+02 ; 1.485742798e+02 ; 6.159390807e-01 ;
